96.428	97.849	86.667	98.740	98.421	94.526	94.147	95.976	28.279	28.577	NA	28.036	28.526	27.870	28.563	28.565	90.504	85.014	96.263	92.964	92.625	97.809	97.712	99.123	98.823	100.238	92.069	100.645	93.306	94.156	101.482	94.193	91.689	100.264	100.497	94.170	100.534	101.827	94.173	103.520	90.748	99.984	91.375	100.560	92.260	93.608	93.899	94.108	98.821	100.226	99.824	100.898	97.627	98.789	101.362	99.876	98.919	100.107	100.543	100.738	100.480	102.834	98.411	99.648	94.240	95.874	98.786	100.371	96.697	101.084	97.244	98.260	96.137	96.973	99.807	100.682	97.367	98.278	98.585	103.547	94.834	100.063	99.802	97.412	97.199	101.064	100.710	98.529	94.878	99.263	96.506	97.088	100.164	101.767	97.981	103.364	184.310
85.942	94.185	94.210	99.141	99.425	100.110	88.520	96.298	28.511	28.548	28.510	NA	27.269	28.582	28.565	28.599	96.193	86.989	93.148	98.201	98.417	98.980	87.629	89.145	99.824	101.247	93.660	103.102	102.825	94.456	103.508	95.536	99.894	101.988	94.207	94.259	94.232	103.422	95.004	103.515	91.352	93.918	100.176	93.922	101.022	94.244	94.121	94.586	99.889	97.490	97.408	98.494	98.601	99.206	99.487	103.692	97.400	97.558	97.376	98.483	98.637	99.159	98.873	103.524	95.875	96.565	100.437	100.760	100.713	98.318	101.477	99.255	97.299	97.642	100.934	98.952	103.046	98.966	99.116	100.042	96.608	97.398	100.453	102.021	98.289	98.764	103.394	100.153	95.901	97.187	97.294	98.764	97.575	102.739	103.334	100.374	183.392
93.529	98.205	98.441	88.218	98.924	94.964	94.745	100.492	28.542	28.512	28.541	27.759	NA	28.584	28.552	28.553	84.854	97.204	92.614	97.877	98.242	87.592	99.027	99.277	92.351	93.638	93.380	102.842	94.110	103.107	102.482	96.010	92.349	100.697	100.460	94.164	101.418	103.135	94.523	95.677	99.249	100.082	99.741	93.700	100.472	101.762	94.211	103.101	96.515	100.794	97.381	98.356	98.342	99.283	99.125	100.377	99.507	100.683	97.577	98.848	98.529	99.470	102.372	100.743	98.869	96.643	96.574	97.569	97.143	98.277	98.808	98.879	99.250	97.791	97.431	101.866	98.436	99.189	99.156	99.798	99.432	100.760	100.502	97.925	98.278	102.069	102.522	103.555	95.944	100.420	97.312	101.713	101.408	102.105	101.685	103.543	188.203
98.558	94.046	94.451	100.520	95.148	96.330	100.372	101.663	28.310	28.606	27.170	28.615	28.555	NA	28.602	28.574	97.318	98.238	86.805	94.248	87.617	100.275	88.321	100.493	94.181	103.037	102.816	103.320	94.244	95.583	96.010	96.408	100.505	103.012	94.154	94.471	95.192	96.311	95.300	103.852	92.391	94.000	101.742	94.275	102.887	103.350	94.767	95.718	101.414	102.343	98.410	98.981	103.599	103.512	100.587	100.737	100.637	102.051	98.283	103.511	103.252	100.201	103.597	103.828	96.211	98.211	100.652	102.324	101.434	99.314	102.853	100.508	97.777	102.024	99.117	103.638	103.351	103.588	103.595	103.833	100.052	102.027	101.129	99.127	102.052	103.560	103.536	100.407	96.912	102.152	101.917	98.846	103.439	103.513	103.567	100.405	190.475
86.851	98.914	94.323	88.632	99.221	89.360	100.298	102.173	28.539	26.962	28.545	28.570	28.558	28.579	NA	28.598	85.745	94.153	93.954	99.083	98.438	99.272	88.771	95.964	93.105	102.869	102.098	94.258	94.514	95.302	103.529	96.591	100.808	101.729	101.550	103.219	102.498	95.552	94.875	96.800	100.215	94.142	100.599	102.898	101.574	94.879	102.708	103.547	97.424	102.668	98.467	103.284	102.365	103.541	99.743	100.557	98.020	102.619	98.708	99.403	99.096	103.678	99.554	100.711	95.858	100.991	97.948	98.043	98.842	103.509	102.010	100.106	97.483	98.297	101.414	99.152	99.181	99.976	103.570	100.603	96.767	98.217	98.109	98.634	98.327	98.930	103.348	103.614	99.730	97.752	100.651	103.279	102.801	99.076	99.530	103.504	188.142
98.999	95.706	89.319	89.647	89.402	101.677	101.414	102.951	28.230	28.571	28.583	28.616	28.570	28.551	28.558	NA	97.650	98.959	87.725	100.336	95.497	100.525	96.381	101.355	94.169	103.559	94.255	103.641	103.542	104.777	96.270	97.844	94.195	103.529	94.738	95.628	103.500	97.064	103.550	97.166	94.046	94.184	101.918	103.418	103.237	103.554	103.543	96.984	98.190	103.424	99.713	103.657	103.556	104.755	101.471	102.806	102.172	103.580	103.269	100.261	99.856	100.809	103.546	102.144	97.207	102.678	98.602	99.616	102.618	103.557	99.237	101.132	101.609	103.536	99.001	100.142	100.766	101.783	103.546	105.273	101.623	99.155	102.235	100.400	100.264	101.197	100.091	105.210	98.526	102.749	98.573	103.558	103.507	100.517	101.081	101.996	184.551
94.315	95.796	84.792	96.770	96.385	97.775	94.040	86.796	89.899	90.760	95.588	91.497	85.024	97.457	97.249	97.690	NA	28.525	28.486	28.524	28.532	28.519	28.533	28.415	97.321	90.836	98.295	92.490	91.438	92.649	100.447	100.847	97.950	99.078	98.469	100.151	98.977	93.305	99.832	101.182	96.610	90.490	97.423	99.060	98.942	91.748	91.407	100.263	94.286	95.558	95.120	100.031	99.681	100.858	97.459	97.455	97.096	94.852	95.128	99.965	96.871	97.790	100.144	101.195	92.895	97.472	94.375	95.086	95.576	98.909	96.523	100.517	94.278	98.789	94.883	99.304	95.900	96.878	96.934	101.198	97.289	94.782	98.272	99.221	98.918	96.875	96.639	96.943	94.079	98.801	94.834	98.953	99.035	99.815	96.218	100.364	186.406
95.943	97.472	96.827	98.491	98.148	98.694	98.988	100.144	95.881	84.950	96.312	86.203	97.157	87.236	94.083	99.338	28.525	NA	28.537	28.562	28.524	28.563	27.936	28.570	91.475	100.530	99.467	93.380	93.667	94.076	101.917	103.024	98.748	100.540	99.655	100.583	100.487	102.459	93.965	103.428	89.996	91.850	91.063	99.828	92.085	93.965	100.408	94.136	95.671	96.695	99.621	100.898	100.546	102.144	101.159	99.109	98.750	97.083	100.230	101.222	97.499	102.325	98.125	103.558	97.627	99.072	96.020	100.119	99.835	100.480	100.690	101.109	95.658	96.729	96.681	97.351	100.502	98.271	98.063	98.947	94.579	99.157	99.075	96.966	99.930	100.815	97.649	101.810	95.739	99.216	98.982	96.834	96.581	100.740	97.448	98.913	188.758
95.420	96.757	92.078	86.417	93.738	98.614	98.298	99.865	94.812	96.357	96.452	85.969	86.263	86.707	86.296	94.265	28.369	28.566	NA	28.523	28.531	27.854	28.544	28.562	98.381	100.225	92.116	100.732	92.567	94.019	93.777	94.171	98.400	92.061	91.707	100.428	92.904	94.340	94.233	94.486	89.678	98.913	98.681	99.727	91.767	93.711	92.619	94.043	95.181	100.167	99.105	100.559	97.600	101.168	101.003	99.104	95.343	100.100	99.116	97.325	100.205	101.850	100.922	99.606	97.058	95.425	98.300	96.232	96.195	97.299	97.268	101.490	98.248	99.521	99.961	97.922	100.644	101.276	98.483	99.071	97.798	95.864	98.806	100.400	99.397	97.608	97.271	98.700	97.903	96.109	98.839	100.439	99.490	100.782	97.849	101.792	182.824
92.136	94.043	97.503	98.777	87.331	99.076	88.463	100.287	96.238	93.174	92.950	98.677	94.033	94.263	98.912	99.952	28.510	28.573	28.519	NA	27.423	28.573	28.561	28.639	99.198	93.261	93.821	102.326	101.388	94.314	103.276	94.998	92.442	100.743	100.422	102.498	94.206	94.333	94.344	103.701	90.922	92.257	91.845	100.626	100.383	101.535	101.298	102.910	96.372	97.880	97.568	98.219	98.163	103.443	103.463	103.536	96.996	100.788	100.585	102.393	98.061	98.780	99.045	103.549	94.705	96.951	96.971	100.326	100.700	101.853	98.008	103.252	96.365	97.713	97.413	97.995	98.028	98.896	98.813	103.591	95.740	96.931	99.944	100.943	98.183	101.778	98.611	99.106	96.063	100.260	96.541	97.464	100.699	101.911	102.228	99.469	182.981
96.535	86.926	97.446	98.815	86.939	94.962	98.875	95.503	96.209	97.234	92.512	86.887	94.067	98.912	99.069	88.513	28.542	28.212	28.542	27.687	NA	28.631	28.563	28.565	99.110	93.790	93.317	94.244	93.858	94.246	94.254	95.031	98.957	93.183	100.384	101.954	100.958	94.226	102.067	95.728	90.584	91.888	99.306	92.861	92.565	93.930	101.168	94.489	96.307	97.583	100.489	98.554	98.018	99.035	101.816	99.307	96.274	100.515	100.588	97.614	100.961	102.210	98.299	103.476	94.495	99.774	96.391	100.531	99.879	98.152	98.260	98.393	96.441	100.681	97.225	98.558	97.732	99.114	101.755	100.320	98.758	100.475	99.523	100.561	97.329	101.753	101.357	102.599	99.008	96.923	96.658	100.605	100.599	98.514	101.247	102.623	188.581
97.473	87.790	87.418	95.435	99.776	89.081	100.059	96.429	85.200	94.191	94.195	99.342	98.757	88.662	94.705	89.465	28.524	28.554	27.049	28.585	28.564	NA	28.558	28.556	100.576	94.174	94.128	94.193	103.129	103.571	95.236	103.567	93.580	102.504	101.369	94.287	102.102	95.731	94.641	104.064	91.601	100.610	100.949	94.115	94.166	94.388	94.485	95.162	100.205	97.960	98.178	103.454	99.192	100.303	99.815	103.896	100.151	97.986	98.530	102.536	98.842	99.651	103.574	104.054	99.133	97.409	97.702	98.423	100.766	102.215	103.233	103.514	100.203	101.449	98.475	99.316	99.083	99.732	103.568	103.626	100.138	98.050	97.827	102.204	98.767	103.269	98.779	103.645	99.560	97.685	100.589	102.652	101.467	99.543	99.277	103.657	190.072
93.951	94.094	86.932	94.272	87.740	96.201	100.287	101.265	84.967	87.340	98.285	98.791	94.250	99.340	99.156	100.361	28.516	27.169	28.535	28.596	28.566	28.568	NA	28.578	100.077	101.229	93.848	102.119	101.731	103.613	103.085	95.690	92.181	101.405	101.598	94.354	94.248	103.680	103.536	95.927	91.453	92.901	100.683	101.881	100.881	103.134	94.217	103.353	100.119	98.468	101.015	103.368	101.692	99.026	99.127	100.735	97.046	98.179	98.031	102.268	102.904	99.974	99.713	103.590	99.065	100.094	100.097	98.171	97.851	101.609	101.439	99.145	100.435	97.599	98.274	99.027	98.603	103.491	103.279	103.615	97.267	101.277	100.735	101.442	101.725	102.341	98.966	100.353	96.226	97.426	97.344	102.232	98.543	99.417	99.082	100.230	190.131
98.661	100.060	98.972	89.112	100.435	100.815	101.462	97.873	86.584	98.897	98.929	99.872	88.776	89.407	95.785	89.976	27.430	28.571	28.560	28.606	28.549	28.546	28.549	NA	100.979	94.190	94.346	103.638	94.426	103.969	103.861	105.708	101.200	94.232	94.208	103.571	103.572	104.184	103.660	105.264	100.292	94.244	102.090	94.236	103.183	103.536	103.585	103.602	100.800	102.797	99.157	103.538	103.509	100.629	100.246	102.266	98.597	98.944	102.382	103.542	99.008	103.528	100.960	104.360	96.647	101.010	97.813	99.151	101.889	103.561	103.223	100.260	101.714	99.047	99.089	99.341	103.498	103.632	100.138	102.253	97.773	102.576	101.557	103.589	103.608	103.702	103.680	104.433	97.040	99.052	99.043	103.183	99.388	103.761	100.308	104.325	191.201
90.593	92.586	91.378	100.427	93.740	101.298	94.205	102.490	98.262	91.842	91.657	92.792	99.508	94.183	100.415	101.598	97.728	98.802	98.832	92.337	98.934	93.396	92.128	93.752	NA	28.506	28.476	28.577	28.552	28.513	28.549	28.375	83.537	91.218	96.102	97.113	84.830	93.885	97.206	94.160	94.162	91.014	90.765	91.323	91.471	92.085	96.506	93.532	94.872	96.016	95.828	97.111	99.401	100.666	100.394	101.530	97.737	99.139	96.346	99.832	99.432	98.220	97.466	98.180	97.071	94.804	95.096	95.854	95.266	99.147	99.901	97.418	97.723	96.751	95.903	97.370	97.170	100.691	97.429	98.559	97.090	95.968	98.222	100.078	96.561	96.577	100.411	100.702	97.709	95.699	98.439	99.957	96.051	97.736	99.821	100.853	189.073
99.592	93.956	93.337	102.940	102.265	103.602	94.581	103.534	99.499	100.343	92.430	101.205	94.208	102.109	102.653	103.566	98.743	92.047	91.697	93.075	93.015	101.642	94.135	102.741	28.515	NA	28.555	28.563	28.496	28.553	27.578	28.571	95.805	97.424	85.165	86.948	94.239	98.661	98.352	88.171	91.023	96.439	96.239	85.764	96.844	98.357	97.465	98.674	95.695	96.895	100.131	101.240	98.014	102.096	98.284	103.609	95.655	100.356	100.114	100.964	100.789	103.474	98.912	103.627	97.787	95.754	95.460	100.524	96.969	100.704	97.422	98.315	98.916	97.023	97.633	101.213	100.668	98.510	98.901	103.460	95.692	99.780	99.232	101.053	100.385	97.991	101.525	102.396	95.253	96.454	96.868	100.523	97.528	98.017	98.581	102.362	187.806
99.066	93.405	92.701	94.264	101.345	94.625	102.139	103.550	91.048	100.453	99.902	100.639	101.136	94.236	94.242	103.550	90.543	92.567	99.321	93.172	92.700	94.176	94.209	94.197	28.393	28.542	NA	28.542	28.536	27.647	28.557	28.621	84.752	86.328	96.628	97.387	86.718	98.408	86.968	98.986	84.639	91.364	84.834	96.894	92.017	97.496	97.886	98.899	98.796	96.520	100.436	97.354	100.757	103.060	98.440	103.603	95.882	97.179	99.834	98.277	97.679	98.749	98.632	98.936	97.570	95.918	95.582	100.522	100.197	97.400	100.623	102.013	99.087	100.533	100.363	100.726	97.648	98.969	101.556	103.470	94.975	100.118	99.767	97.390	97.382	97.743	100.717	101.955	98.297	96.288	98.879	97.428	100.596	101.067	97.964	102.034	187.531
93.026	101.788	94.140	103.109	102.784	103.579	94.906	96.331	100.600	93.938	100.692	94.163	102.707	103.569	103.503	103.570	99.946	93.458	93.044	94.116	93.993	94.173	102.125	103.558	28.518	28.559	28.479	NA	27.249	28.561	28.560	28.688	96.640	98.367	86.358	98.597	98.406	99.018	94.315	100.270	96.552	97.236	92.649	86.798	94.051	94.335	98.505	100.111	96.552	101.124	100.737	103.358	102.563	103.449	103.372	100.648	96.910	97.784	98.007	102.004	98.686	103.532	103.338	100.038	95.905	97.410	96.344	100.837	97.162	101.719	101.570	98.975	99.873	97.506	101.494	98.513	103.158	103.535	99.445	100.294	98.994	101.168	100.855	97.969	98.272	98.797	99.043	103.490	99.196	97.205	96.855	98.174	98.522	99.142	99.179	103.627	191.847
92.450	94.073	101.720	102.885	103.097	95.247	95.349	96.034	91.789	101.431	101.199	101.813	101.460	95.087	102.522	103.534	99.440	100.498	92.798	94.426	93.814	94.191	102.043	94.986	28.542	28.444	28.547	27.788	NA	28.560	28.555	28.562	84.877	98.172	93.423	98.401	98.715	98.978	98.873	95.561	96.193	93.556	96.689	93.843	97.387	98.397	98.191	94.278	96.758	100.687	97.542	101.711	98.546	103.292	102.826	103.761	99.357	100.731	100.585	101.836	98.219	99.344	103.507	100.221	94.892	99.686	99.469	101.089	100.508	98.498	98.725	98.893	96.707	97.959	101.048	103.076	102.252	99.521	99.050	103.658	99.414	97.198	97.192	97.947	101.433	98.444	98.371	103.454	99.558	97.172	97.080	98.221	101.674	103.378	98.410	103.476	193.655
94.027	103.050	103.488	96.463	95.017	103.627	95.999	104.972	100.547	103.121	94.202	95.414	103.076	103.565	95.354	97.116	93.202	102.212	94.010	102.878	103.187	96.018	95.444	104.017	28.529	28.550	27.475	28.556	28.559	NA	28.555	28.549	97.283	98.652	94.221	88.854	98.918	100.629	100.150	96.495	92.383	94.147	94.172	88.157	94.223	99.364	88.059	89.037	98.319	102.029	98.268	99.028	99.470	103.552	100.621	104.743	100.525	98.520	102.968	103.445	103.414	100.096	100.644	103.882	99.910	98.095	101.210	101.665	101.506	99.398	98.859	103.562	100.612	98.543	101.730	98.903	103.227	103.682	103.575	100.710	100.504	98.533	101.065	98.975	102.302	99.457	98.987	103.554	100.310	98.871	101.828	98.779	102.194	103.566	103.462	100.437	190.569
100.942	102.762	94.115	95.048	103.518	103.638	95.626	104.413	92.663	94.186	94.114	94.150	94.229	103.647	94.844	96.819	92.172	101.390	93.852	94.177	102.835	94.561	94.374	103.535	28.540	28.003	28.558	28.575	28.562	28.562	NA	28.562	97.140	87.771	87.554	99.067	94.576	100.402	88.445	100.504	84.798	93.948	86.694	94.148	98.189	95.190	98.866	88.826	100.625	98.575	98.816	98.975	102.672	99.721	103.582	100.753	97.464	98.396	98.211	103.497	102.736	99.922	99.660	103.536	95.904	97.125	100.896	98.097	97.855	102.406	98.493	103.612	100.447	101.816	98.770	103.350	102.696	99.941	99.598	100.700	96.741	101.756	97.905	98.595	99.055	98.982	99.789	100.162	96.384	98.196	100.842	98.941	102.875	99.048	103.438	103.624	192.709
103.280	95.425	103.558	96.392	103.639	104.819	105.243	106.183	94.146	94.400	94.671	103.572	95.928	104.003	96.157	97.736	93.876	103.389	102.307	103.533	95.009	95.849	96.352	104.690	27.691	28.572	28.575	28.559	28.622	28.551	28.552	NA	94.291	99.278	94.247	100.270	89.327	101.599	100.535	91.127	97.322	98.961	87.698	100.072	88.124	100.432	89.422	89.601	98.572	103.429	98.982	100.422	100.234	100.754	100.772	105.259	101.630	103.502	103.592	100.623	100.202	103.963	101.144	105.084	97.755	101.793	101.539	99.612	100.049	103.595	103.582	100.818	98.667	103.505	103.424	100.631	100.221	103.838	100.531	105.148	101.703	103.462	102.179	103.626	100.101	103.594	100.701	105.096	100.764	98.856	98.967	103.530	99.115	104.015	103.563	104.446	191.150
98.839	91.894	91.660	100.407	93.682	101.315	93.848	94.196	90.177	91.882	98.820	99.927	99.280	93.432	100.729	94.168	89.458	90.737	98.273	91.503	98.901	92.739	99.953	93.657	89.583	91.130	84.712	92.167	96.695	97.694	92.831	86.933	NA	28.511	28.422	28.530	28.527	28.498	28.523	28.309	89.683	84.238	90.819	96.446	91.091	97.174	96.965	94.098	98.228	96.036	96.250	99.901	99.638	97.454	97.520	98.125	98.252	96.050	96.229	96.910	99.340	97.970	100.508	102.277	96.588	97.851	95.190	96.010	96.048	99.443	99.840	100.512	94.825	99.343	95.928	99.823	99.477	97.858	100.829	101.780	97.069	98.846	95.145	99.850	96.124	97.027	96.900	97.945	97.085	95.158	98.236	99.939	96.280	96.623	97.046	101.063	187.289
92.594	100.687	100.536	94.156	94.102	103.107	94.262	103.655	98.943	92.718	92.389	101.095	93.771	94.270	94.124	94.448	98.686	99.935	99.358	100.696	100.590	102.278	93.986	102.810	91.209	97.138	85.163	97.636	86.392	98.693	87.287	88.263	28.518	NA	28.535	28.566	27.992	28.636	27.481	28.549	91.046	97.022	96.282	97.203	85.242	98.363	86.399	98.695	96.555	97.377	97.209	100.956	101.531	98.695	101.781	103.597	96.223	96.960	97.042	101.021	101.422	102.038	101.867	103.508	94.537	98.870	95.859	100.013	100.680	97.413	97.035	102.467	98.930	97.472	100.522	97.617	101.494	102.172	102.918	103.445	95.191	100.455	99.575	97.181	97.342	97.829	100.977	103.430	95.625	99.857	96.073	97.147	97.419	101.600	101.991	103.572	191.083
99.972	93.435	93.847	101.553	101.412	103.496	102.379	95.665	98.932	93.265	99.858	93.691	100.471	101.813	94.051	94.380	98.442	91.905	91.558	100.379	100.159	94.224	94.120	94.172	96.200	86.418	92.948	93.955	97.234	94.164	94.152	88.126	28.329	28.161	NA	28.344	28.535	27.265	28.546	28.584	94.401	91.458	96.381	97.390	92.047	87.113	93.463	98.916	95.968	100.100	96.973	101.408	101.148	101.899	101.534	103.557	96.075	100.588	99.947	100.832	100.744	99.123	98.542	99.021	98.435	98.872	98.890	96.890	96.539	101.014	100.332	101.368	95.998	96.627	96.969	98.079	97.354	102.718	101.452	99.885	98.206	96.313	96.136	100.377	97.135	101.807	98.156	99.101	94.887	99.503	96.163	97.016	97.233	101.802	100.713	99.007	187.535
100.634	94.339	94.223	94.358	94.550	96.264	103.536	96.267	99.874	101.781	93.658	102.002	94.134	103.355	103.096	103.689	99.113	100.702	100.381	102.386	101.158	103.326	102.116	103.529	92.224	94.055	98.116	98.690	98.344	99.095	99.848	100.435	28.524	28.567	28.533	NA	27.613	28.545	28.555	28.560	95.839	97.250	92.450	86.919	87.076	98.776	94.179	88.256	99.917	101.939	97.903	98.594	98.260	103.432	98.851	100.077	96.506	97.582	97.310	98.476	98.215	98.944	103.389	100.323	95.443	96.585	96.662	101.417	100.497	101.793	98.375	98.925	99.891	97.596	98.194	99.246	101.817	103.567	103.212	100.159	99.852	97.324	96.998	102.025	101.039	102.323	103.164	100.091	98.916	97.739	96.912	101.493	98.317	98.750	103.375	103.535	189.032
