12 + 20 + 20 + 20 === 80C - 8C

50.179	49.294	56.933	57.929	58.502	56.936	57.13	53.934	48.103	57.775	NA	29.595	62.05	60.17	65.758	65.518	62.064	62.491	65.848	65.472	53.54	58.979	63.653	60.37	66.868	66.932	62.051	58.233	65.412	66.322	53.504	53.591	58.639	64.367	63.689	67.03	65.357	60.299	53.58	61.838	54.77	54.714	66.962	67.025	67.739	67.191	58.514	61.183	61.896	58.984	57.336	55.09	65.128	65.09	74.346	69.953	63.291	65.567	69.537	64.05	57.517	62.577	64.95	70.121	69.025	69.854	60.367	63.222	69.838	63.812	62.722	62.593
54.688	49.383	56.887	56.963	55.474	56.967	55.233	56.525	54.705	57.751	29.557	NA	60.294	62.056	65.427	65.421	58.032	57.976	61.625	60.303	53.651	58.99	63.672	60.298	65.544	65.48	59.159	61.972	65.337	65.939	57.689	57.68	63.276	63.089	62.115	62.254	65.33	58.471	59.323	61.924	55.102	53.717	63.619	58.542	67.613	63.659	60.284	65.237	62.678	53.087	55.272	54.413	70.609	66.979	75.401	75.035	60.342	62.698	64.021	70.203	62.812	62.693	67.046	65.012	70.036	69.931	63.236	65.425	63.756	64.018	57.176	62.749
60.319	62.601	57.532	53.616	48.04	48.048	55.299	60.451	58.924	56.954	62.477	62.435	NA	29.618	48.086	48.139	55.265	47.865	53.682	53.675	57	58.645	43.62	49.407	48.117	48.121	49.02	47.57	53.744	51.584	58.564	57.023	71.55	71.867	63.742	61.274	70.472	71.124	60.37	58.643	65.01	64.974	63.424	65.37	67.034	60.56	70.107	73.717	62.817	62.829	68.816	64.053	58.962	58.95	59.641	61.305	57.01	53.73	58.665	55.357	57.021	59.02	60.413	60.382	60.42	60.399	57.033	53.592	55.508	56.906	56.737	57.649
62.643	60.331	53.591	56.97	48.11	54.765	55.299	55.318	58.937	57.563	58.642	58.64	29.584	NA	48.144	48.104	49.063	49.173	51.802	53.657	53.681	58.648	43.624	43.387	48.218	48.145	47.819	55.267	53.742	53.769	51.552	53.687	71.857	65.376	67.089	61.288	74.674	68.497	60.367	60.354	62.365	68.547	63.708	65.423	66.709	65.788	71.232	71.18	62.773	56.962	62.387	64.956	60.364	60.399	63.819	63.664	53.577	56.998	57.772	57.766	59.032	56.948	58.935	60.365	60.384	61.348	58.508	53.676	57.566	56.779	56.692	61.682
65.064	64.861	58.013	55.302	52.986	53.021	58.958	58.946	60.307	60.298	64.958	64.916	48.151	48.1	NA	29.628	53.605	51.97	47.73	55.349	58.685	57.168	48.364	48.248	49.426	43.639	51.874	51.604	47.776	55.347	55.216	56.972	70.397	68.39	66.426	66.359	70.881	75.252	64.78	63.63	67.804	67.804	68.51	68.542	66.46	63.726	75.536	70.947	62.512	64.859	67.057	67.061	63.479	63.779	62.98	58.985	56.748	55.775	57.063	57.033	58.715	62.013	63.807	63.785	58.876	60.023	56.532	55.546	53.67	58.463	60.34	62.585
64.935	64.946	58.193	58.111	53.315	53.004	60.932	59.039	62.079	60.321	62.486	64.862	48.126	48.093	29.35	NA	51.742	53.631	51.751	52.56	57.078	58.772	48.134	48.085	43.421	43.255	51.566	51.535	49.169	47.61	57.624	58.487	68.829	70.341	66.33	64.322	72.24	72.342	64.827	65.019	69.747	66.894	68.381	68.418	65.383	66.427	75.417	75.437	65.316	64.796	69.866	67.802	65.462	60.91	58.962	57.058	55.382	58.708	53.7	57.037	62.654	60.421	61.369	63.939	63.202	56.964	56.593	58.656	56.991	58.442	63.275	58.682
60.353	60.315	58.834	56.874	53.851	51.597	61.188	61.196	56.922	56.933	63.913	60.269	49.046	49.052	51.929	51.955	NA	29.535	54.341	54.33	48.215	54.283	51.834	47.837	53.642	53.525	49.347	47.986	54.339	54.261	48.118	54.378	60.275	60.284	62.212	56.386	70.992	64.546	55.163	61.037	66.589	65.742	66.125	66.102	60.972	60.745	64.5	71.148	60.235	60.997	65.851	65.837	61.726	53.645	63.068	61.807	54.297	48.203	53.637	53.649	57.067	57.015	58.449	60.039	64.027	56.574	54.644	48.21	58.98	53.578	57.708	57.54
61.071	55.259	58.841	58.69	60.31	53.93	62.62	62.631	59.903	53.622	61.172	55.322	51.67	47.229	51.966	51.965	29.634	NA	48.214	48.102	48.25	54.42	51.965	49.122	51.927	51.95	43.616	48.204	54.431	48.24	54.712	54.785	66.99	66.474	61.757	56.567	69.718	70.552	61.04	60.993	59.213	59.173	66.25	66.221	65.085	64.945	68.972	71.286	64.811	55.346	67.097	67.086	54.29	58.58	58.689	62.203	57.791	54.442	57.711	59.061	53.667	57.693	53.639	53.658	56.57	62.24	54.334	57.818	57.62	53.629	59.175	59.864
65.94	58.839	58.763	61.165	59.524	56.963	65.028	62.199	54.845	55.294	65.676	65.931	53.695	51.615	55.989	47.721	48.461	54.342	NA	29.656	59.04	57.804	53.696	53.838	49.117	54.978	48.113	48.116	54.837	43.614	53.633	57.657	71.25	64.813	67.689	67.068	67.065	73.271	59.008	65.371	68.382	63.908	64.996	65.044	66.269	62.182	67.079	67.116	59.201	65.83	64.113	63.731	56.563	62.354	61.25	58.636	53.586	53.526	54.386	54.506	55.373	56.087	58.667	56.864	53.678	58.545	53.294	59.035	57.537	48.248	57.87	61.127
65.374	58.847	61.172	63.599	58.772	59.193	62.312	62.554	62.758	61.069	65.908	58.821	51.793	53.663	49.105	55.294	48.091	54.334	29.609	NA	58.024	57.751	53.712	53.681	49.197	49.186	48.124	48.216	43.652	49.41	57.978	58.999	70.446	70.402	67.062	63.14	75.787	73.275	58.971	65.441	68.427	70.446	65.071	65.038	67.044	67.024	75.649	75.699	65.91	58.992	63.714	68.393	58.934	64.232	53.622	53.771	59.04	59.01	54.677	57.109	62.78	62.747	58.598	64.379	60.218	60.301	53.546	58.741	54.758	48.225	62.409	57.881
65.613	60.281	60.267	61.57	51.928	55.285	65.336	61.981	57.512	55.061	64.893	59.884	51.478	53.626	57.479	58.653	53.342	54.362	53.635	53.626	NA	29.634	57.007	51.59	57.892	56.88	56.894	54.358	57.78	53.651	49.369	55.141	65.366	70.417	65.041	57.084	70.097	66.962	57.015	58.703	60.365	67.56	61.722	61.74	65.246	65.231	66.309	72.224	60.244	58.747	64.084	60.306	63.249	58.714	65.61	66.864	59.056	61.819	57.951	62.755	60.397	60.376	66.451	67.023	67.295	63.009	59.463	59.541	62.541	62.756	55.105	60.371
65.069	56.967	56.967	60.048	57.366	55.3	65.701	58.663	60.339	54.73	56.945	65.03	58.581	51.729	56.704	57.055	54.334	48.155	59.006	57.465	29.596	NA	51.658	51.514	58.582	58.679	57.792	54.321	57.781	57.715	48.989	54.576	62.108	70.443	61.206	61.176	70.055	72.143	55.397	55.923	64.814	60.372	64.797	65.395	58.574	58.551	72.147	65.94	53.913	58.69	64.811	60.375	64.45	58.674	67.782	67.775	59.042	53.675	57.72	62.828	55.091	57.148	58.646	64.419	67.094	67.768	62.121	58.982	57.927	62.719	55.089	55.132
60.332	66.422	53.554	53.621	54.726	48.213	55.32	60.341	57.35	56.98	66.465	66.484	49.384	49.374	48.181	48.225	55.215	55.294	51.624	53.92	56.88	56.962	NA	29.64	48.086	48.307	51.914	51.904	51.592	51.63	58.4	56.913	68.515	71.71	60.065	66.839	73.731	70.407	62.598	66.478	68.873	68.974	68.736	65.378	61.492	63.737	71.084	73.771	60.332	62.672	62.047	68.087	58.984	60.374	63.863	63.991	51.734	51.518	57.531	55.338	57.456	57.015	62.93	60.388	60.481	60.42	58.634	51.874	55.314	58.561	56.874	57.652
62.529	58.667	56.429	56.55	48.096	54.739	55.31	55.307	57.523	58.892	66.449	58.642	49.217	43.539	48.062	48.321	55.104	49.002	53.803	53.79	58.561	58.536	29.608	NA	48.101	48.242	49.009	48.977	51.666	53.933	57.012	53.689	71.641	65.424	67.038	63.528	73.701	73.294	58.673	60.349	64.917	68.981	65.385	68.683	67.003	67.021	70.05	73.745	62.792	66.471	64.936	68.024	57.026	60.558	63.786	60.128	56.738	57.034	57.034	56.98	61.393	61.618	58.933	60.372	61.083	61.428	53.66	57.014	57.746	58.662	59.018	58.854
62.062	62.572	58.06	55.293	53.627	53.596	58.831	58.802	62.043	61.982	62.453	62.42	48.129	48.222	49.343	43.581	53.496	53.601	49.084	47.688	55.266	55.368	48.112	48.2	NA	29.627	53.676	53.656	47.786	49.158	57.028	56.981	70.265	70.388	65.366	63.503	70.869	75.285	65.016	62.357	67.025	69.786	67.078	68.59	65.348	63.689	70.899	72.172	62.328	65.012	70.192	67.013	61.292	60.427	63.049	62.961	56.719	56.679	57.905	53.629	60.339	60.543	60.425	60.417	58.906	60.268	58.637	57.068	57.718	51.866	60.361	60.366
62.547	62.335	55.304	57.973	53.605	52.38	58.926	68.27	58.652	60.336	64.835	65.079	48.083	48.083	43.564	43.545	53.513	51.201	55.338	49.163	57.827	58.682	48.062	48.082	29.602	NA	53.665	51.688	47.526	55.246	57.903	57.873	68.088	70.41	63.729	66.434	72.406	72.436	64.917	62.567	67.059	69.729	68.493	70.108	63.721	66.414	70.902	70.727	62.174	64.884	67.088	67.789	61.353	63.907	62.837	58.931	55.715	56.705	52.001	51.996	62.186	61.204	63.852	61.183	62.829	56.957	58.768	56.787	58.443	51.846	62.536	60.177
60.22	55.216	58.881	61.825	56.674	56.657	58.123	65.858	56.873	56.632	54.931	61.018	55.147	47.794	51.505	53.375	52.223	47.95	48.001	48.087	57.566	54.617	48.862	48.861	51.461	51.62	NA	29.53	54.307	54.259	48.288	56.442	60.339	60.337	61.652	65.376	65.044	71.138	55.328	61.103	67.043	65.886	66.47	66.219	56.401	61.686	72.123	72.09	60.359	64.83	65.609	65.215	53.68	53.682	57.406	58.676	54.214	57.024	53.653	57.667	53.628	57.827	61.188	60.333	64.043	64.339	48.175	57.651	53.629	58.988	57.624	53.604
60.324	60.989	61.369	58.947	59.291	56.442	58.395	60.91	56.948	56.995	55.285	60.284	55.268	55.325	51.469	51.86	49.378	49.36	48.073	48.041	54.209	54.685	51.956	47.868	53.898	53.75	29.279	NA	54.317	48.109	48.207	54.611	66.21	60.335	65.381	57.092	64.479	68.945	60.336	64.722	65.894	67.056	66.221	65.885	56.608	61.706	68.96	72.103	64.837	60.314	67.038	65.915	60.359	61.07	62.346	57.183	54.752	54.767	58.894	57.719	60.248	56.949	60.374	53.655	58.26	61.893	54.676	57.232	57.63	57.683	56.987	56.979
65.967	58.979	60.098	61.21	58.622	56.978	65.377	62.276	57.832	55.292	65.397	60.317	50.925	51.6	51.922	51.969	54.423	54.39	54.811	48.042	57.669	53.543	53.957	51.537	51.75	55.316	54.305	54.492	NA	29.613	53.668	53.515	71.243	70.427	66.135	60.395	75.578	75.326	59.185	60.303	70.27	68.44	70.423	64.91	60.346	67.047	73.278	69.66	64.324	65.903	69.93	63.696	56.622	62.353	61.189	58.538	57.668	57.68	55.554	56.43	61.158	57.944	62.307	58.608	58.492	60.166	57.66	53.411	57.745	54.687	62.178	62.602
60.309	65.884	63.615	61.254	58.655	56.958	62.345	64.924	55.311	57.879	65.945	65.901	53.634	51.524	49.141	47.709	48.119	48.224	43.499	49.382	57.655	53.639	53.958	51.538	51.64	51.713	48.078	54.413	28.839	NA	53.648	57.771	70.436	70.451	67.05	66.127	75.474	75.483	60.255	60.352	68.44	70.394	64.888	71.223	66.148	60.329	69.783	75.557	60.187	65.15	68.218	68.279	56.397	64.149	53.603	53.578	58.941	57.55	54.267	48.169	54.936	55.186	62.107	56.356	53.558	53.571	52.924	53.302	57.296	48.035	62.325	55.149
56.954	60.263	60.278	60.227	58.339	55.27	63.611	63.644	54.46	60.276	58.616	56.926	56.327	58.262	57.771	57.697	54.581	54.725	59.011	53.438	54.131	50.184	51.522	56.866	57.463	56.65	48.17	54.568	53.538	53.551	NA	29.485	64.719	70.236	60.181	58.036	65.503	72.1	56.873	58.714	60.032	67.333	61.608	64.777	57.104	65.12	65.427	72.132	65.101	58.775	64.104	64.078	64.417	63.545	63.379	63.412	58.171	62.038	62.418	57.875	60.212	57.765	58.633	66.756	67.045	67.062	59.287	59.468	62.613	57.936	57.58	57.698
56.95	60.285	59.624	56.93	55.128	56.954	61.974	63.667	54.925	54.338	58.631	65.038	53.663	57.029	58.695	56.551	48.206	57.109	59.027	59.059	54.252	49.411	57.009	51.69	58.631	55.324	54.544	57.221	53.633	59.001	29.599	NA	61.677	61.573	58.088	58.492	65.992	69.075	65.159	56.876	67.356	64.698	62.288	64.782	60.316	65.106	67.065	67.034	58.949	58.837	60.5	60.473	63.655	58.763	67.703	63.638	53.352	62.049	57.935	62.615	57.734	55.14	66.752	58.676	67.099	63.712	53.056	58.927	62.132	62.538	55.073	54.76
70.134	56.774	58.892	56.967	60.53	60.13	60.304	60.323	53.644	53.623	57.528	57.618	65.129	63.696	70.153	70.28	58.664	60.15	62.447	63.168	58.592	57.385	66.37	65.331	68.302	67.851	58.627	60.293	62.306	62.3	57.145	58.597	NA	29.562	48.042	48.066	54.52	48.072	54.843	49.004	51.636	53.521	43.539	49.888	48.099	48.376	48.165	48.12	47.704	55.261	53.514	57.397	53.611	53.551	57.837	58.621	56.913	56.93	61.008	58.615	51.467	53.603	52.634	52.921	58.083	55.313	55.389	55.976	58.68	60.26	51.56	51.594
59.08	61.691	62.869	62.84	63.748	60.472	61.204	60.347	53.659	53.62	57.63	58.737	63.698	63.718	70.408	67.07	60.338	61.591	65.384	65.366	57.325	56.46	65.416	66.443	69.977	70.445	60.316	62.81	62.6	65.152	55.298	55.291	29.566	NA	48.15	48.166	48.112	48.099	55.256	49.157	58.369	53.672	49.38	43.575	48.099	48.52	48.175	54.756	55.309	49.122	51.772	57.017	53.633	53.61	55.335	58.137	55.337	55.319	60.327	60.365	53.689	53.645	53.258	52.989	55.286	55.305	57.72	56.946	60.29	60.293	51.648	51.571
60.384	60.302	63.89	63.923	62.767	60.349	64.545	65.283	55.27	56.949	58.619	58.549	61.267	61.199	65.289	69.909	59.02	58.537	60.287	66.458	56.974	58.588	61.115	61.423	68.702	71.418	56.719	57.259	62.579	60.325	57.915	58.118	48.049	48.034	NA	29.432	53.441	52.949	53.498	51.365	56.755	55.243	48.081	48.115	49.256	49.167	53.283	53.42	51.136	53.502	56.962	56.64	48.149	54.156	53.505	56.894	53.691	56.969	61.751	57.852	49.179	51.71	54.724	54.736	56.944	56.928	51.898	58.418	56.671	57.828	47.687	55.27
60.07	62.615	60.945	61.24	60.377	58.874	63.26	65.235	57.724	58.62	62.186	62.054	60.357	61.209	65.208	71.782	56.073	56.87	62.434	66.411	51.683	58.575	66.997	61.279	68.709	63.674	61.72	58.815	66.456	58.566	57.006	51.468	48.055	48.03	29.472	NA	53.569	53.636	53.629	51.921	58.64	55.309	48.069	48.101	49.024	43.596	53.556	53.017	51.364	51.674	57.103	58.644	48.139	48.169	53.62	57.154	56.781	51.951	57.72	56.11	47.338	53.544	48.213	48.09	53.634	56.965	51.279	53.634	61.689	58.944	54.478	55.262
60.358	60.333	67.481	60.329	63.574	65.545	64.143	65.179	55.292	63.357	56.963	60.345	71.247	71.092	72.395	71.858	65.146	65.253	69.834	66.756	63.701	60.367	70.37	71.227	72.134	75.102	65.379	64.93	69.802	67.684	60.339	62.931	54.737	54.718	53.058	53.056	NA	29.596	60.321	56.97	58.15	55.187	54.604	48.069	53	53.49	49.384	50.266	60.316	56.964	57.628	57.463	58.028	57.976	63.313	60.635	60.334	60.217	62.541	65.34	58.533	58.629	58.053	58.203	60.336	63.121	60.333	60.326	64.95	65.301	58.496	58.561
60.3	59.846	67.575	66.957	66.409	65.4	64.915	62.895	58.644	63.356	60.267	56.954	70.16	67.234	75.061	75.107	65.246	65.304	66.94	66.757	61.573	63.662	69.269	69.376	71.868	75.051	66.988	64.719	70.051	67.059	60.345	63.676	54.655	48.108	53.046	53.035	29.544	NA	60.188	60.35	55.31	51.947	48.036	48.086	53.316	53.402	48.04	50.219	56.806	56.751	56.579	56.862	57.885	57.616	60.252	62.438	60.127	61.318	62.506	64.841	57.576	58.995	58.051	57.75	62.546	62.73	59.999	63.605	65.303	62.553	55.259	55.257
60.252	57.711	61.188	58.492	58.564	62.182	57.234	61.432	48.438	56.891	57.962	60.299	60.962	60.309	71.13	65.071	55.05	61.995	58.809	58.725	53	52.99	66.733	61.443	65.343	71.204	61.965	55.306	65.905	59.007	58.743	53.073	55.265	49.067	51.742	51.548	60.336	56.877	NA	29.434	58.552	54.37	51.968	51.887	53.624	51.551	51.781	51.449	52.787	54.487	48.074	57.771	55.488	58.988	60.301	61.528	53.121	54.216	61.983	62.001	54.529	48.298	58.868	55.25	58.3	63.573	57.651	56.999	60.961	61.899	54.465	54.471
53.641	56.898	61.196	60.252	62.148	64.319	61.586	64.932	57.341	57.193	60.205	60.084	66.974	67.018	64.813	70.308	61.091	55.29	58.672	65.34	57.737	52.984	60.322	60.34	70.549	70.364	61.062	61.051	65.361	65.9	56.748	58.776	49.056	49.052	53.556	53.457	60.302	56.894	29.611	NA	54.27	48.089	49.076	47.676	53.713	53.269	53.566	60.294	43.576	49.334	54.746	54.253	59.402	55.618	61.206	63.351	53.561	53.426	61.122	55.221	54.288	54.342	56.959	58.575	63.629	60.308	53.58	53.558	61.087	62.126	54.249	48.004
57.318	55.186	67.01	64.337	67.666	67.021	61.261	65.339	59.339	59.225	55.272	55.285	69.861	67.2	75.464	73.725	65.354	63.118	63.685	69.072	62.026	62.032	70.868	70.518	73.692	73.746	66.694	65.835	70.403	65.366	58.146	62.034	56.941	53.612	56.671	58.621	57.553	57.567	57.599	57.585	NA	29.571	56.901	58.451	55.331	58.277	57.533	58.134	54.395	54.733	49.371	54.797	63.546	62.97	66.466	65.745	62.395	62.018	60.233	63.108	53.018	52.983	63.636	63.547	66.899	62.535	58.371	58.114	65.359	66.368	58.816	53.003
60.376	60.294	58.636	64.273	63.673	63.643	61.211	61.234	53.007	58.811	57.158	55.269	67.204	70.413	69.779	73.744	66.964	66.887	68.513	63.728	62.014	62.207	66.999	69.872	69.728	74.428	59.768	60.259	70.379	63.711	58.125	62.006	53.62	51.841	55.205	55.285	65.071	57.047	57.222	56.867	29.587	NA	51.769	58.458	55.276	57.018	51.978	55.242	53.551	54.715	50.294	55.086	61.006	62.855	62.654	66.437	62.574	58.053	65.357	63.936	59.013	53.016	62.409	60.007	62.513	66.056	62.498	57.326	65.353	63.101	53.57	52.969
57.327	58.694	58.864	58.866	61.269	60.38	71.998	63.651	53.603	58.092	61.637	61.418	63.456	65.272	68.46	70.109	60.378	60.353	62.546	65.384	55.341	58.51	63.624	63.68	67.123	70.088	61.34	61.528	65.187	65.365	58.598	58.563	48.605	43.458	47.974	47.982	54.638	47.984	55.084	51.814	58.298	56.864	NA	29.502	48.021	48.095	48.034	54.303	55.149	51.704	53.578	51.511	54.171	54.361	54.937	55.249	56.904	57.577	59.808	61.058	51.457	51.388	53.537	53.579	58.02	58.08	58.986	58.126	58.577	60.216	53.513	51.247
61.972	56.636	58.904	57.03	60.913	63.708	60.977	66.981	51.478	56.935	58.987	61.116	62.634	63.675	68.439	69.973	61.44	61.525	65.374	65.225	58.534	57.625	66.398	63.529	70.177	68.445	58.678	60.348	65.189	62.388	58.621	58.633	49.338	43.56	48.059	48.059	53.888	48.062	49.028	55.118	58.435	56.873	29.547	NA	48.044	48.039	54.7	54.567	55.219	55.235	51.624	58.887	53.615	54.185	55.293	57.94	57.696	56.274	58.619	61.623	53.745	53.77	53.496	53.16	57.987	57.596	59.155	55.447	62.018	61.501	53.504	53.699
58.827	60.285	61.393	61.314	60.149	60.33	64.898	66.197	55.598	57.402	60.077	60.268	63.61	61.246	68.671	63.515	58.901	61.59	62.514	62.547	58.306	56.493	66.847	61.26	68.627	68.621	58.928	61.395	58.511	62.426	58.163	51.64	48.238	48.267	43.46	43.385	53.373	52.985	53.794	53.605	55.253	56.856	48.017	48.044	NA	29.602	53.128	53.514	53.739	51.564	58.141	56.852	48.058	54.261	54.461	53.604	53.625	56.957	57.29	57.603	55.267	55.27	54.717	54.726	53.385	53.162	53.581	56.888	58.58	57.177	47.71	49.055
63.589	59.118	63.321	60.959	58.91	60.328	63.98	66.167	56.649	56.201	60.298	63.284	67.012	66.733	71.644	63.681	59.017	56.671	60.336	66.484	53.638	53.591	63.682	67.017	68.726	63.372	57.722	56.977	66.408	62.39	53.629	58.564	48.393	48.07	49.347	43.2	52.558	52.961	51.52	51.49	58.621	56.873	48.122	48.1	29.563	NA	53.015	53.606	51.505	53.689	55.287	55.288	48.061	54.737	53.72	54.524	53.657	58.558	57.249	61.379	49.084	51.835	48.165	48.117	53.58	56.968	58.258	58.461	56.481	56.994	47.722	55.277
60.182	60.345	67.575	67.554	65.895	65.96	60.308	65.117	61.977	63.647	60.201	59.936	67.078	69.418	72.395	75.079	62.341	62.499	67.475	66.168	61.367	60.259	71.214	68.814	72.404	75.164	64.642	65.067	70.057	69.84	60.336	60.272	48.145	54.157	53.591	53.526	50.246	49.302	53.617	53.632	55.419	57.538	54.685	48.048	53.585	53.045	NA	29.576	60.326	56.975	58.679	51.531	58.11	57.963	63.362	63.185	60.311	60.328	62.4	63.99	59.174	56.961	58.096	58.07	63.187	63.206	61.821	60.343	67.276	65.321	58.619	58.381
56.981	57.954	67.53	63.71	65.912	65.929	65.345	65.065	63.465	55.295	56.937	58.521	69.329	71.22	72.165	72.172	65.367	65.374	67.551	69.739	63.117	60.189	70.368	71.198	72.376	75.367	65.322	65.332	66.441	69.965	60.271	60.324	48.103	48.016	53.447	53.579	50.273	50.243	60.151	59.834	58.105	57.292	54.678	48.123	53.589	52.899	29.304	NA	53.668	56.98	57.953	57.281	57.885	57.754	63.214	60.327	60.341	63.654	65.326	67.415	59.121	59.131	58.093	57.994	63.116	63.011	60.28	60.283	65.305	65.241	55.35	58.562
